,COD_PRO,COD_EXT_x,COD_MUN,COD_SEDE,Farm,X_UTM,Y_UTM,County,Num_Visits,CAD_PLA,COD_EXT_y,Affiliation,NOME DA ASSOCIÇÃO,Main_Activity,Secondary_Activity
1398,PRO1399,18.0,7,JIP01200709,BOA FÉ,660378.0,8791180.0,JI-PARANÁ,0,PLA 1753,18.0,STTR,,BOVINOCULTURA DE LEITE,CAFEICULTURA
1399,PRO1400,18.0,7,JIP03200709,CHACARA DAS OLIVEIRAS,621200.0,8797696.0,JI-PARANÁ,0,PLA 1754,18.0,STTR,,BOVINOCULTURA DE CORTE,FRUTICULTURA
1400,PRO1401,5.0,1,ARQ01200715,SITIO EVANDRO CESAR,527434.0,8901902.0,ARIQUEMES,0,PLA 1755,5.0,,,BOVINOCULTURA MISTA,
1401,PRO1402,1.0,5,ITA01200715,SITIO BOM JESUS,485861.0,8961807.0,ITAPUÃ DO OESTE,0,PLA 1756,1.0,STTR,,AGRICULTURA,-
1402,PRO1403,17.0,8,MDO03200716,SITIO BEIRA RIO,568720.0,8932372.0,MACHADINHO D'OESTE,0,PLA 1757,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,-
1403,PRO1404,17.0,8,MDO02200713,SITIO BOA ESPERANÇA,582781.0,8939242.0,MACHADINHO D'OESTE,0,PLA 1758,17.0,ASSOCIAÇÃO,,CAFEICULTURA,-
1404,PRO1405,17.0,8,MDO01200713,SITIO ESTRELA VERDE,585886.0,8938132.0,MACHADINHO D'OESTE,0,PLA 1759,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,-
1405,PRO1406,17.0,8,MDO01200714,SITIO NOVA ESPERANÇA,577907.0,8927786.0,MACHADINHO D'OESTE,0,PLA 1760,17.0,ASSOCIAÇÃO,,CAFEICULTURA,-
1406,PRO1407,1.0,5,ITA01200716,SITIO TICO TICO,472515.0,8960493.0,ITAPUÃ DO OESTE,0,PLA 1761,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,-
1407,PRO1408,,,,,,,,0,PLA 1761,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,-
1408,PRO1409,17.0,8,MDO04200716,CHACARA NOVA ESPERANÇA,579150.0,8926024.0,MACHADINHO D'OESTE,0,PLA 1762,17.0,ASSOCIAÇÃO,,OLERICULTURA,-
1409,PRO1410,1.0,5,ITA02200715,CHACARA BELA VISTA,467114.0,8960793.0,ITAPUÃ DO OESTE,0,PLA 1763,1.0,ASSOCIAÇÃO,,-,-
1410,PRO1411,17.0,8,MDO02200709,SITIO JOSE E NETA,610796.0,8996670.0,MACHADINHO D'OESTE,0,PLA 1764,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,-
1411,PRO1412,1.0,5,ITA03200715,CHACARA BOM JESUS,467695.0,8960545.0,ITAPUÃ DO OESTE,0,PLA 1765,1.0,ASSOCIAÇÃO,,FRUTICULTURA,-
1412,PRO1413,1.0,5,ITA04200715,SITIO ITAPUÃ,467997.0,8960426.0,ITAPUÃ DO OESTE,0,PLA 1766,1.0,ASSOCIAÇÃO,,FRUTICULTURA,-
1413,PRO1414,17.0,8,MDO03200709,S/N,595871.0,8955951.0,MACHADINHO D'OESTE,0,PLA 1767,17.0,STTR,,SAF,
1414,PRO1415,6.0,10,OPO01200716,MONTE CASTELO,607947.0,8832864.0,OURO PRETO DO OESTE,0,PLA 1768,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1415,PRO1416,17.0,8,MDO01200709,SITIO BELCAVELLO,610497.0,8996569.0,MACHADINHO D'OESTE,0,PLA 1769,17.0,STTR,,BOVINOCULTURA DE LEITE,
1416,PRO1417,17.0,8,MDO02200715,SITIO QUATRO PODERES,599178.0,8911748.0,VALE DO ANARI,0,PLA 1770,17.0,ASSOCIAÇÃO,,BOVINOCULTURA MISTA,-
1417,PRO1418,17.0,8,MDO04200715,SITIO BOA  ESPERANÇA,602138.0,8911689.0,VALE DO ANARI,0,PLA 1771,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
1418,PRO1419,17.0,8,MDO03200715,SITIO ESTRELA D'ALVA,600569.0,8911905.0,VALE DO ANARI,0,PLA 1772,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,-
1419,PRO1420,17.0,8,MDO02200716,SITIO DEUS É AMOR,597642.0,8903924.0,VALE DO ANARI,0,PLA 1773,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
1420,PRO1421,17.0,8,MDO01200716,SITIO DUAS PAINEIRAS,599070.0,8903928.0,VALE DO ANARI,0,PLA 1774,17.0,ASSOCIAÇÃO,,CAFEICULTURA,-
1421,PRO1422,17.0,8,MDO05200715,CHACARA BOA ESPERANÇA,601555.0,8911857.0,VALE DO ANARI,0,PLA 1775,17.0,ASSOCIAÇÃO,,-,-
1422,PRO1423,17.0,8,MDO01200708,SITIO SANTA LUZIA,586206.0,8978306.0,MACHADINHO D'OESTE,0,PLA 1776,17.0,STTR,,BOVINOCULTURA MISTA,-
1423,PRO1424,17.0,8,MDO02200708,SITIO ALEGRE,596144.0,8965413.0,MACHADINHO D'OESTE,0,PLA 1777,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,-
1424,PRO1425,12.0,3,CAS01200716,BRUNA AGROPECUARIA,612713.0,8724247.0,CASTANHEIRAS,0,PLA 1778,12.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1425,PRO1426,1.0,5,ITA01200717,SITIO BOM JESUS,458126.0,8991848.0,ITAPUÃ DO OESTE,0,PLA 1779,1.0,STTR,,BOVINOCULTURA DE LEITE,-
1426,PRO1427,12.0,3,CAS02200716,NOSSA SENHORA DE APARECIDA,603859.0,8739339.0,CASTANHEIRAS,0,PLA 1780,12.0,STTR,,BOVINOCULTURA DE LEITE,BOVINOCULTURA DE CORTE
1427,PRO1428,12.0,3,CAS03200716,SITIO 2 AMORES,617435.0,8739102.0,CASTANHEIRAS,0,PLA 1781,12.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,BOVINOCULTURA DE LEITE
1428,PRO1429,16.0,6,JAR01200717,SITIO BOA ESPERANÇA,562154.0,8844422.0,JARU,0,PLA 1782,16.0,ASSOCIAÇÃO,,BOVINOVULTURA DE LEITE,PISCICULTURA
1429,PRO1430,17.0,8,MDO06200715,CHACARA MEDINA,608935.0,8949380.0,MACHADINHO D'OESTE,0,PLA 1783,17.0,STTR,,CAFEICULTURA,-
1430,PRO1431,6.0,10,OPO01200717,MAO TSE TUNG,557706.0,8796697.0,NOVA UNIÃO,0,PLA 1784,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,
1431,PRO1432,6.0,10,OPO02200717,NOVA ESPERANÇA,557437.0,8796589.0,NOVA UNIÃO,0,PLA 1785,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,
1432,PRO1433,18.0,7,JIP01200715,PINGO D'ÁGUA,648875.0,8802618.0,JI-PARANÁ,0,PLA 1786,18.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1433,PRO1434,2.0,4,CUJ03200716,SITIO BOA ESPERANÇA,560077.0,8962358.0,CUJUBIM,0,PLA 1787,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,FRUTICULTURA
1434,PRO1435,2.0,4,CUJ04200715,SITIO 2L,545077.0,8982424.0,CUJUBIM,0,PLA 1788,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1435,PRO1436,18.0,7,JIP02200714,GAUCHO,608912.0,8785601.0,JI-PARANÁ,0,PLA 1789,18.0,STTR,,CAFEICULTURA,FRUTICULTURA*
1436,PRO1437,2.0,4,CUJ01200716,SITIO BOA ESPERENÇA,558477.0,8964391.0,CUJUBIM,0,PLA 1790,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1437,PRO1438,2.0,4,CUJ04200716,SITIO URUPEAS,556534.0,8966304.0,CUJUBIM,0,PLA 1791,2.0,STTR,,BOVINOCULTURA DE LEITE,
1438,PRO1439,2.0,4,CUJ02200715,SITIO PRIMAVERA,543355.0,8982305.0,CUJUBIM,0,PLA 1792,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1439,PRO1440,2.0,4,CUJ01200715,ESTANCIA BOA VISTA,542940.0,8989933.0,CUJUBIM,0,PLA 1793,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
1440,PRO1441,2.0,4,CUJ02200716,SITIO NOVA ESPERANÇA,558548.0,8964065.0,CUJUBIM,0,PLA 1794,2.0,STTR,,BOVINOCULTURA DE LEITE,
1441,PRO1442,18.0,7,JIP01200717,BOA ESPERANÇA,617445.0,8835494.0,JI-PARANÁ,0,PLA 1795,18.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1442,PRO1443,18.0,7,JIP02200717,NOSSA SENHORA DE LOURDES,608103.0,8784186.0,JI-PARANÁ,0,PLA 1796,18.0,STTR,,GRANJA SUÍNA,LAVOURA
1443,PRO1444,11.0,8,MDO04200714,SANTO EXPEDITO,573781.0,8942421.0,MACHADINHO D'OESTE,0,PLA 1797,11.0,ASSOCIAÇÃO,,BOVINUCULTURA DE LEITE,FRUTICULTURA
1444,PRO1445,11.0,8,MDO03200714,SÃO MIGUEL,575838.0,8940284.0,MACHADINHO D'OESTE,0,PLA 1798,11.0,ASSOCIAÇÃO,,AGRICULTURA,AGRICULTURA
1445,PRO1446,9.0,10,PRM01200721,HELEN CRISTINA,621449.0,8773070.0,PRESIDENTE MÉDICI,0,PLA 1799,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1446,PRO1447,11.0,8,MDO03200716,NOVA UNIÂO,573950.0,8935064.0,MACHADINHO D'OESTE,0,PLA 1800,11.0,ASSOCIAÇÃO,,AGRICULTURA,AGRICULTURA
1447,PRO1448,9.0,10,PRM02200721,SÍTIO FARIAS,619560.0,8776775.0,PRESIDENTE MÉDICI,0,PLA 1801,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1448,PRO1449,11.0,8,MDO03200715,SÂO JOSE,583093.0,8933121.0,MACHADINHO D'OESTE,0,PLA 1802,11.0,ASSOCIAÇÃO,,AGRICULTURA,AGRICULTURA
1449,PRO1450,5.0,1,ARQ01200721,SITIO BOA ESPERANÇA,476811.0,8906155.0,ARIQUEMES,0,PLA 1803,5.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1450,PRO1451,11.0,8,MDO01200710,BELA VISTA,579494.0,8944555.0,MACHADINHO D'OESTE,0,PLA 1804,11.0,ASSOCIAÇÃO,,BOVINICULTURA DE LEITE,FRUTICULTURA
1451,PRO1452,11.0,8,MDO03200709,AGIAR DOURADA,596191.0,8943511.0,MACHADINHO D'OESTE,0,PLA 1805,11.0,ASSOCIAÇÃO,,BOVINUCULTURA DE LEITE,FRUTICULTURA
1452,PRO1453,11.0,8,MDO02200708,AGUA VIVA,596589.0,8971245.0,MACHADINHO D'OESTE,0,PLA 1806,11.0,ASSOCIAÇÃO,,BOVINUCULTURA DE LEITE,FRUTICULTURA
1453,PRO1454,11.0,8,MDO04200708,SÃO FRANCISCO,597058.0,8970869.0,MACHADINHO D'OESTE,0,PLA 1807,11.0,ASSOCIAÇÃO,,BOVINUCULTURA DE LEITE,FRUTICULTURA
1454,PRO1455,11.0,8,MDO03200708,SÃO FRANCISCO,597059.0,8970869.0,MACHADINHO D'OESTE,0,PLA 1808,11.0,ASSOCIAÇÃO,,BOVINUCULTURA DE LEITE,FRUTICULTURA
1455,PRO1456,11.0,8,MDO01200708,SANTA MARIA,606108.0,8968236.0,MACHADINHO D'OESTE,0,PLA 1809,11.0,ASSOCIAÇÃO,,BOVINUCULTURA DE LEITE,FRUTICULTURA
1456,PRO1457,9.0,10,PRM01200722,,611974.0,8766676.0,PRESIDENTE MÉDICI,0,PLA 1810,9.0,STTR,,BOVINOCULTURA MISTA,PISCICULTURA
1457,PRO1458,12.0,3,CAS01200722,CHACARA SOAREZ,622509.0,8731810.0,CASTANHEIRAS,0,PLA 1811,12.0,STTR,,AGRICULTURA,BOVINOCULTURA DE LEITE
1458,PRO1459,12.0,3,CAS01200721,,620878.0,8728936.0,CASTANHEIRAS,0,PLA 1812,12.0,ASSOCIAÇÃO,,AGRICULTURA,
1459,PRO1460,17.0,8,MDO05200722,SITIO NOVA UNIÃO,617797.0,8932235.0,VALE DO ANARI,0,PLA 1813,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
1460,PRO1461,17.0,8,MDO04200722,,621497.0,8928487.0,VALE DO ANARI,0,PLA 1814,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1461,PRO1462,17.0,8,MDO02200722,SITIO NOSSA SENHORA APARECIDA,611160.0,8915930.0,VALE DO ANARI,0,PLA 1815,17.0,ASSOCIAÇÃO,,HORTICULTURA,
1462,PRO1463,17.0,8,MDO01200720,SITIO BOA ESPERANÇA,578345.0,8925053.0,MACHADINHO D'OESTE,0,PLA 1816,17.0,STTR,,BOVINOCULTURA DE LEITE,
1463,PRO1464,16.0,6,JAR02200718,CHACARA DO DIVINO,538625.0,8856603.0,JARU,0,PLA 1817*** 1128,16.0,ASSOCIAÇÃO,,CAFEICULTURA,
1464,PRO1465,16.0,6,JAR01200718,CHACARA SÃO FRANCISCO,554219.0,8845069.0,JARU,0,PLA 1818,16.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1465,PRO1466,9.0,10,PRM01200723,SÍTIO PARAÍSO,616196.0,8752444.0,PRESIDENTE MÉDICI,0,PLA 1819,9.0,STTR,,BOVINOCULTURA DE LEITE,
1466,PRO1467,9.0,10,PRM02200723,SÍTIO TRÊS CORAÇÕES,616194.0,8752241.0,PRESIDENTE MÉDICI,0,PLA 1820,9.0,STTR,,BOVINOCULTURA DE CORTE,
1467,PRO1468,9.0,10,PRM03200723,SÍTIO PALMITAL,616078.0,8752370.0,PRESIDENTE MÉDICI,0,PLA 1821,9.0,STTR,,BOVINOCULTURA MISTA,
1468,PRO1469,15.0,14,RLM01200715,SITIO DOIS CORAÇÕES,628665.0,8711907.0,ROLIM DE MOURA,0,PLA 1822,15.0,STTR,,BOVINOCULTURA DE CORTE,
1469,PRO1470,15.0,14,RLM01200721,CHACARA AGUAS BOAS,629152.0,8694689.0,ROLIM DE MOURA,0,PLA 1823,15.0,STTR,,BOVINOCULTURA DE LEITE,
1470,PRO1471,15.0,14,RLM01200723,CHACARA RIO VERDE,633886.0,8701234.0,ROLIM DE MOURA,0,PLA 1824,15.0,STTR,,AGRICULTURA,
1471,PRO1472,15.0,14,RLM01200717,S/N,621195.0,8703619.0,ROLIM DE MOURA,0,PLA 1825,15.0,STTR,,AGRICULTURA,
1472,PRO1473,15.0,14,RLM02200721,S/N,628923.0,8694816.0,ROLIM DE MOURA,0,PLA 1826,15.0,STTR,,BOVINOCULTURA DE CORTE,
1473,PRO1474,1.0,5,ITA01200721,SITIO BOM JESUS,447183.0,8992887.0,ITAPUÃ DO OESTE,0,PLA 1827,1.0,STTR,,FRUTICULTURA,-
1474,PRO1475,12.0,3,CAS01200724,PASSA TEMPO,609312.0,8724699.0,CASTANHEIRAS,0,PLA 1828,12.0,STTR,,AGRICULTURA,
1475,PRO1476,12.0,3,CAS02200724,2 IRMÃOS,609267.0,8725017.0,CASTANHEIRAS,0,PLA 1829,12.0,STTR,,BOVINOCULTURA DE CORTE,BOVINOCULTURA DE LEITE
1476,PRO1477,2.0,14,RIC01200724,CHACARA RENESCER,509670.0,8930051.0,RIO CRESPO,0,PLA 1830,2.0,ASSOCIAÇÃO,,AGRICULTURA,
1477,PRO1478,6.0,10,OPO01200721,SAO FRANCISCO,555372.0,8792958.0,NOVA UNIÃO,0,PLA 1831,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,
1478,PRO1479,6.0,10,OPO01200722,ESPERANÇA,557692.0,8795997.0,NOVA UNIÃO,0,PLA 1832,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,
1479,PRO1480,6.0,10,OPO01200723,NOSSA SENHORA DE APARECIDA,555918.0,8781566.0,NOVA UNIÃO,0,PLA 1833,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,AGRICULTURA
1480,PRO1481,6.0,10,OPO01200724,SANTA CLARA,581638.0,8821602.0,OURO PRETO DO OESTE,0,PLA 1834,6.0,COOPERATIVA,,CACAU,
1481,PRO1482,5.0,8,MTN01200724,SITIO SONHO MEU,476915.0,8891232.0,MONTE NEGRO,0,PLA 1835,5.0,,,BOVINOCULTURA DE CORTE,
1482,PRO1483,13.0,14,RLM01200721,RECANTO 2,637103.0,8695609.0,ROLIM DE MOURA,0,PLA 1836,13.0,STTR,,FRUTICULTURA,
1483,PRO1484,13.0,14,RLM01200722,NOSSA SENHORA DE APARECIDA,632748.0,8697769.0,ROLIM DE MOURA,0,PLA 1837,13.0,STTR,,BOVINOCULTURA DE CORTE,AGROINDÚSTRIA
1484,PRO1485,13.0,14,RLM02200723,SITIO MINA NOVA,621091.0,8699337.0,ROLIM DE MOURA,0,PLA 1838,13.0,STTR,,BOVINOCULTURA DE CORTE,
1485,PRO1486,2.0,14,RIC01200727,CHACARA CANTINHO DA PAZ,511676.0,8929081.0,RIO CRESPO,0,PLA 1839,2.0,ASSOCIAÇÃO,,AGRICULTURA,
1486,PRO1487,6.0,10,OPO01200728,,556188.0,8795445.0,NOVA UNIÃO,0,PLA 1840,6.0,COOPERATIVA,,AGRICULTURA,
1487,PRO1488,6.0,10,OPO01200728,SITIO SCALZER,556814.0,8793274.0,NOVA UNIÃO,0,PLA 1841,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,
1488,PRO1489,6.0,10,OPO01200728,,553978.0,8780288.0,NOVA UNIÃO,0,PLA 1842,6.0,COOPERATIVA,,BOVINOCULTURA DE LEITE,
1489,PRO1490,9.0,10,PRM01200728,SITIO FLOR DA SERRA,627307.0,8777983.0,PRESIDENTE MÉDICI,0,PLA 1843,9.0,STTR,,BOVINOCULTURA MISTA,
1490,PRO1491,9.0,10,PRM02200728,SITIO SÃO JOSÉ,608281.0,8768805.0,PRESIDENTE MÉDICI,0,PLA 1844,9.0,STTR,,BOVINOCULTURA MISTA,
1491,PRO1492,13.0,14,RLM01200727,CHACARA VITÓRIA,630296.0,8718288.0,ROLIM DE MOURA,0,PLA 1845,13.0,STTR,,LAVOURA,
1492,PRO1493,13.0,14,RLM01200723,ESTÂNCIA SONHO MEU,632864.0,8698343.0,ROLIM DE MOURA,0,PLA 1846,13.0,STTR,,BOVINOCULTURA DE CORTE,HORTICULTURA
1493,PRO1494,17.0,8,MDO06200728,CHACARA RAMALHO,591070.0,8921337.0,VALE DO ANARI,0,PLA 1847,17.0,,,CAFEICULTURA,HORTICULTURA
1494,PRO1495,17.0,8,MDO07200728,CHACARA RENASCER,591422.0,8923742.0,VALE DO ANARI,0,PLA 1848,17.0,,,HORTICULTURA,
1495,PRO1496,12.0,8,MDO03200728,BOA FLORESTA,593442.0,8921361.0,VALE DO ANARI,0,PLA 1849,12.0,,,BOVINOCULTURA DE CORTE,
1496,PRO1497,12.0,8,MDO02200728,PRIMAVERA,593322.0,8921360.0,VALE DO ANARI,0,PLA 1850,12.0,,,CAFEICULTURA,BOVINOCULTURA
1497,PRO1498,12.0,8,MDO01200728,SITIO MODELO,593989.0,8918924.0,VALE DO ANARI,0,PLA 1851,12.0,,,BOVINOCULTURA DE LEITE,
1498,PRO1499,15.0,8,MDO01200728,SN,584445.0,8931064.0,MACHADINHO D'OESTE,0,PLA 1852,15.0,,,AGRICULTURA,
1499,PRO1500,5.0,8,MDO01200729,SITIO PEQUENO PARAISO,593868.0,8985323.0,MACHADINHO D'OESTE,0,PLA 1853,5.0,,,BOVINOCULTURA DE LEITE,AGROINDUSTRIA
1500,PRO1501,1.0,5,ITA01200727,SITIO DRAGÃO,476413.0,8994720.0,ITAPUÃ DO OESTE,0,PLA 1854,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,-
1501,PRO1502,1.0,5,ITA01200728,SITIO PERES,463326.0,8956534.0,ITAPUÃ DO OESTE,0,PLA 1855,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,-
1502,PRO1503,13.0,14,RLM02200730,CHÁCARA PLATINÃO,634127.0,8709827.0,ROLIM DE MOURA,0,PLA 1856,13.0,STTR,,FRUTICULTURA,LAVOURA
1503,PRO1504,1.0,5,ITA01200724,SITIO PAZ E AMOR,461251.0,9002595.0,ITAPUÃ DO OESTE,0,PLA 1857,1.0,STTR,,BOVINOCULTURA DE CORTE,PSICULTURA
1504,PRO1505,1.0,5,ITA03200723,CHACARÁ DO NIVALDO,489778.0,8955464.0,ITAPUÃ DO OESTE,0,PLA 1858,1.0,ASSOCIAÇÃO,,-,-
1505,PRO1506,1.0,5,ITA02200723,SANTA ROSA,468161.0,9000758.0,ITAPUÃ DO OESTE,0,PLA 1859,1.0,STTR,,FRUTICULTURA,-
1506,PRO1507,1.0,5,ITA01200723,CHACARÁ BOA ESPERANÇA,468190.0,9000716.0,ITAPUÃ DO OESTE,0,PLA 1860,1.0,STTR,,FRUTICULTURA,-
1507,PRO1508,1.0,5,ITA01200722,SITIO 04 IRMÃOS,462274.0,8975384.0,ITAPUÃ DO OESTE,0,PLA 1861,1.0,ASSOCIAÇÃO,,FRUTICULTURA,-
1508,PRO1509,13.0,9,NHO01200728,SITIO MINAS GERAIS,605321.0,8694792.0,NOVO HORIZONTE DO OESTE,0,PLA 1862,13.0,STTR,,BOVINOCULTURA DE CORTE,-
1509,PRO1510,13.0,14,RLM01200729,S/N,621288.0,8689028.0,ROLIM DE MOURA,0,PLA 1863,13.0,STTR,,BOVINOCULTURA DE CORTE,-
1510,PRO1511,13.0,14,RLM01200730,S/N,623945.0,8690545.0,ROLIM DE MOURA,0,PLA 1864,13.0,STTR,,BOVINOCULTURA DE CORTE,-
1511,PRO1512,17.0,8,MDO02200731,SITIO BOA VISTA,593010.0,8912054.0,VALE DO ANARI,0,PLA 1865,17.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,HORTICULTURA
1512,PRO1513,16.0,8,MDO01200731,SÍTIO FOUR SEASONS,600752.0,8895646.0,VALE DO ANARI,0,PLA 1866,16.0,,,BOVINOCULTURA DE CORTE,HORTICULTURA
1513,PRO1514,16.0,8,MDO03200730,SITIO BOM JESUS,598563.0,8895830.0,VALE DO ANARI,0,PLA 1867,16.0,,,BOVINOCULTURA DE LEITE,BOVINOCULTURA DE CORTE
1514,PRO1515,16.0,8,MDO01200730,SITIO BOA SORTE,594626.0,8891780.0,VALE DO ANARI,0,PLA 1868,16.0,,,BOVINOCULTURA DE LEITE,BOVINOCULTURA DE CORTE
1515,PRO1516,15.0,8,MDO03200730,SITIO SANTO ANTONIO,582566.0,8930204.0,MACHADINHO D'OESTE,0,PLA 1869,15.0,,,AGRICULTURA,-
1516,PRO1517,15.0,8,MDO01200730,CHACARA ESTRELA DO ORIENTE,587478.0,8933429.0,MACHADINHO D'OESTE,0,PLA 1870,15.0,,,AGRICULTURA,-
1517,PRO1518,15.0,8,MDO02200729,SN,646566.0,8984573.0,MACHADINHO D'OESTE,0,PLA 1871,15.0,,,AGRICULTURA,-
1518,PRO1519,15.0,8,MDO03200729,SN,647115.0,8985833.0,MACHADINHO D'OESTE,0,PLA 1872,15.0,,,BOVINOCULTURA DE CORTE,-
1519,PRO1520,15.0,8,MDO05200729,SITIO VISTA BAIXA,625719.0,8988561.0,MACHADINHO D'OESTE,0,PLA 1873,15.0,,,AGRICULTURA,-
1520,PRO1521,15.0,8,MDO04200729,CHACARA MORGANA,605067.0,8953084.0,MACHADINHO D'OESTE,0,PLA 1874,15.0,,,AGRICULTURA,-
1521,PRO1522,17.0,8,MDO04200730,SITIO TRES IRMAOS,586783.0,8935310.0,MACHADINHO D'OESTE,0,PLA 1875,17.0,,,AGRICULTURA,-
1522,PRO1523,5.0,14,VAL01200730,SITIO BOA ESPERANÇA,593591.0,8907968.0,VALE DO ANARI,0,PLA 1876,5.0,,,BOVINOCULTURA DE LEITE,-
1523,PRO1524,5.0,14,VAL02200730,SITIO VISTA ALEGRE,593147.0,8907980.0,VALE DO ANARI,0,PLA 1877,5.0,,,CAFEICULTURA,-
1524,PRO1525,17.0,8,MDO05200730,SN,612999.0,8960016.0,MACHADINHO D'OESTE,0,PLA 1878,17.0,,,CAFEICULTURA,-
1525,PRO1526,17.0,-//-,,SITIO CANAA,,,MACHADINHO D'OESTE,0,PLA 1879,17.0,,,CAFEICULTURA,HORTICULTURA
1526,PRO1527,15.0,8,MDO01200731,SITIO SANTA PALMEIRA,574981.0,8908261.0,VALE DO ANARI,0,PLA 1880,15.0,,,AGRICULTURA,-
1527,PRO1528,17.0,8,MDO01200730,CHACARA FELICIDADE,601256.0,8947233.0,MACHADINHO D'OESTE,0,PLA 1881,17.0,,,AGRICULTURA,-
1528,PRO1529,12.0,8,MDO03200720,NOSSA SENHORA APARECIDA,602149.0,8934196.0,VALE DO ANARI,0,PLA 1882,12.0,,,BOVINOCULTURA DE LEITE,
1529,PRO1530,12.0,8,MDO02200731,,578047.0,8917012.0,VALE DO ANARI,0,PLA 1883,12.0,,,SUINOCULTURA,
1530,PRO1531,15.0,8,MDO02200728,,580426.0,8927565.0,MACHADINHO D'OESTE,0,PLA 1884,15.0,,,AGRICULTURA,
1531,PRO1532,5.0,8,MDO02200731,SITIO BELA VISTA,616315.0,8979422.0,MACHADINHO D'OESTE,0,PLA 1885,5.0,,,AGRICULTURA,-
1532,PRO1533,12.0,8,MDO01200731,ENTRA COM JEITO,577625.0,8916489.0,VALE DO ANARI,0,PLA 1886,12.0,,,BOVINOCULTURA DE LEITE,
1533,PRO1534,2.0,8,MDO09200730,SITIO SAO PAULO,586341.0,8955128.0,MACHADINHO D'OESTE,0,PLA 1887,2.0,,,BOVINOCULTURA DE LEITE,AGRICULTURA
1534,PRO1535,12.0,8,MDO04200730,BOA ESPERANÇA,589772.0,8920298.0,VALE DO ANARI,0,PLA 1888,12.0,,,AGRICULTURA,
1535,PRO1536,12.0,8,MDO01200729,SITIO AGUA CLARA,596940.0,8903641.0,VALE DO ANARI,0,PLA 1889,12.0,,,BOVINOCULTURA DE LEITE,
1536,PRO1537,2.0,8,MDO05200729,SITIO NOSSA SENHORA APARECIDA,594511.0,8949832.0,MACHADINHO D'OESTE,0,PLA 1890,2.0,,,BOVINOCULTURA DE LEITE,-
1537,PRO1538,2.0,8,MDO01200729,SITIO BOM JESUS,592092.0,8956380.0,MACHADINHO D'OESTE,0,PLA 1891,2.0,,,BOVINOCULTURA DE LEITE,
1538,PRO1539,5.0,14,VAL01200730,SITIO AGUA BOA,578798.0,8938356.0,VALE DO ANARI,0,PLA 1892,5.0,,,BOVINOCULTURA DE LEITE,
1539,PRO1540,12.0,8,MDO02200730,DEUS PROVERA,581455.0,8920144.0,VALE DO ANARI,0,PLA 1893,12.0,,,BOVINOCULTURA DE CORTE,
1540,PRO1541,12.0,8,MDO05200729,SITIO BOA VISTA,590364.0,8902645.0,VALE DO ANARI,0,PLA 1894,12.0,,,BOVINOCULTURA DE CORTE,
1541,PRO1542,12.0,8,MDO01200730,CHACARA RIO NEGRO,599423.0,8930395.0,VALE DO ANARI,0,PLA 1895,12.0,,,BOVINOCULTURA DE LEITE,
1542,PRO1543,12.0,8,MDO03200730,CHACARA PRIMAVERA,581541.0,8919529.0,VALE DO ANARI,0,PLA 1896,12.0,,,AGRICULTURA,
